date,open,high,low,close
2020-01-20 09:00:00,9886000.0,9951000.0,9775000.0,9851000.0
2020-01-21 09:00:00,9856000.0,10014000.0,9800000.0,9958000.0
2020-01-22 09:00:00,9960000.0,10091000.0,9845000.0,9922000.0
2020-01-23 09:00:00,9922000.0,9930000.0,9623000.0,9750000.0
2020-01-24 09:00:00,9750000.0,9885000.0,9631000.0,9813000.0
2020-01-25 09:00:00,9816000.0,9816000.0,9669000.0,9745000.0
2020-01-26 09:00:00,9745000.0,9986000.0,9700000.0,9966000.0
2020-01-27 09:00:00,9966000.0,10277000.0,9948000.0,10132000.0
2020-01-28 09:00:00,10128000.0,10601000.0,10127000.0,10570000.0
2020-01-29 09:00:00,10570000.0,10780000.0,10500000.0,10670000.0
2020-01-30 09:00:00,10670000.0,10882000.0,10520000.0,10779000.0
2020-01-31 09:00:00,10778000.0,10841000.0,10642000.0,10781000.0
2020-02-01 09:00:00,10781000.0,10918000.0,10770000.0,10820000.0
2020-02-02 09:00:00,10820000.0,10887000.0,10680000.0,10765000.0
2020-02-03 09:00:00,10765000.0,10975000.0,10715000.0,10750000.0
2020-02-04 09:00:00,10750000.0,10790000.0,10504000.0,10635000.0
2020-02-05 09:00:00,10636000.0,11116000.0,10589000.0,11054000.0
2020-02-06 09:00:00,11068000.0,11410000.0,10905000.0,11264000.0
2020-02-07 09:00:00,11269000.0,11610000.0,11256000.0,11490000.0
2020-02-08 09:00:00,11490000.0,11600000.0,11257000.0,11568000.0
2020-02-09 09:00:00,11568000.0,11863000.0,11567000.0,11821000.0
2020-02-10 09:00:00,11821000.0,11864000.0,11392000.0,11520000.0
2020-02-11 09:00:00,11520000.0,11950000.0,11269000.0,11819000.0
2020-02-12 09:00:00,11820000.0,11956000.0,11761000.0,11793000.0
2020-02-13 09:00:00,11793000.0,12044000.0,11580000.0,11793000.0
2020-02-14 09:00:00,11793000.0,11899000.0,11717000.0,11845000.0
2020-02-15 09:00:00,11857000.0,11889000.0,11400000.0,11503000.0
2020-02-16 09:00:00,11513000.0,11766000.0,11320000.0,11659000.0
2020-02-17 09:00:00,11659000.0,11691000.0,11136000.0,11438000.0
2020-02-18 09:00:00,11438000.0,11900000.0,11308000.0,11838000.0
2020-02-19 09:00:00,11837000.0,11973000.0,11350000.0,11415000.0
2020-02-20 09:00:00,11419000.0,11580000.0,11350000.0,11520000.0
2020-02-21 09:00:00,11532000.0,11620000.0,11454000.0,11498000.0
2020-02-22 09:00:00,11498000.0,11529000.0,11395000.0,11496000.0
2020-02-23 09:00:00,11495000.0,11831000.0,11482000.0,11753000.0
2020-02-24 09:00:00,11753000.0,11840000.0,11555000.0,11633000.0
2020-02-25 09:00:00,11635000.0,11639000.0,11280000.0,11330000.0
2020-02-26 09:00:00,11330000.0,11408000.0,10628000.0,10741000.0
2020-02-27 09:00:00,10742000.0,10888000.0,10313000.0,10699000.0
2020-02-28 09:00:00,10696000.0,10840000.0,10306000.0,10575000.0
2020-02-29 09:00:00,10575000.0,10631000.0,10371000.0,10374000.0
2020-03-01 09:00:00,10380000.0,10559000.0,10287000.0,10374000.0
2020-03-02 09:00:00,10358000.0,10749000.0,10326000.0,10675000.0
2020-03-03 09:00:00,10675000.0,10689000.0,10405000.0,10502000.0
2020-03-04 09:00:00,10502000.0,10588000.0,10420000.0,10503000.0
2020-03-05 09:00:00,10504000.0,10869000.0,10494000.0,10791000.0
2020-03-06 09:00:00,10791000.0,10890000.0,10720000.0,10840000.0
2020-03-07 09:00:00,10852000.0,10980000.0,10648000.0,10678000.0
2020-03-08 09:00:00,10678000.0,10699000.0,9820000.0,9876000.0
2020-03-09 09:00:00,9883000.0,10064000.0,9356000.0,9726000.0
2020-03-10 09:00:00,9726000.0,9849000.0,9413000.0,9574000.0
2020-03-11 09:00:00,9574000.0,9637000.0,9163000.0,9510000.0
2020-03-12 09:00:00,9507000.0,9537000.0,5980000.0,6363000.0
2020-03-13 09:00:00,6362000.0,7470000.0,5489000.0,7267000.0
2020-03-14 09:00:00,7261000.0,7284000.0,6600000.0,6823000.0
2020-03-15 09:00:00,6823000.0,7298000.0,6660000.0,6909000.0
2020-03-16 09:00:00,6905000.0,6914000.0,6000000.0,6385000.0
2020-03-17 09:00:00,6385000.0,6885000.0,6280000.0,6774000.0
2020-03-18 09:00:00,6774000.0,6895000.0,6371000.0,6745000.0
2020-03-19 09:00:00,6747000.0,8111000.0,6613000.0,7679000.0
2020-03-20 09:00:00,7675000.0,8645000.0,7384000.0,7781000.0
2020-03-21 09:00:00,7788000.0,8093000.0,7415000.0,7740000.0
2020-03-22 09:00:00,7740000.0,7970000.0,7335000.0,7366000.0
2020-03-23 09:00:00,7379000.0,8189000.0,7219000.0,8047000.0
2020-03-24 09:00:00,8047000.0,8412000.0,7892000.0,8367000.0
2020-03-25 09:00:00,8362000.0,8538000.0,8080000.0,8271000.0
2020-03-26 09:00:00,8276000.0,8344000.0,8091000.0,8272000.0
2020-03-27 09:00:00,8281000.0,8365000.0,7820000.0,7880000.0
2020-03-28 09:00:00,7883000.0,7885000.0,7403000.0,7656000.0
2020-03-29 09:00:00,7658000.0,7679000.0,7215000.0,7218000.0
2020-03-30 09:00:00,7218000.0,8014000.0,7199000.0,7798000.0
2020-03-31 09:00:00,7794000.0,7989000.0,7735000.0,7799000.0
2020-04-01 09:00:00,7799000.0,8096000.0,7529000.0,8074000.0
2020-04-02 09:00:00,8065000.0,8505000.0,7989000.0,8174000.0
2020-04-03 09:00:00,8160000.0,8434000.0,8041000.0,8156000.0
2020-04-04 09:00:00,8149000.0,8333000.0,8100000.0,8249000.0
2020-04-05 09:00:00,8248000.0,8280000.0,8100000.0,8198000.0
2020-04-06 09:00:00,8198000.0,8800000.0,8183000.0,8786000.0
2020-04-07 09:00:00,8777000.0,8957000.0,8544000.0,8660000.0
2020-04-08 09:00:00,8652000.0,8913000.0,8621000.0,8821000.0
2020-04-09 09:00:00,8821000.0,8853000.0,8648000.0,8804000.0
2020-04-10 09:00:00,8803000.0,8825000.0,8241000.0,8414000.0
2020-04-11 09:00:00,8413000.0,8535000.0,8318000.0,8463000.0
2020-04-12 09:00:00,8463000.0,8752000.0,8341000.0,8470000.0
2020-04-13 09:00:00,8464000.0,8472000.0,8162000.0,8379000.0
2020-04-14 09:00:00,8379000.0,8456000.0,8272000.0,8378000.0
2020-04-15 09:00:00,8375000.0,8415000.0,8089000.0,8108000.0
2020-04-16 09:00:00,8107000.0,8621000.0,7929000.0,8562000.0
2020-04-17 09:00:00,8557000.0,8611000.0,8480000.0,8519000.0
2020-04-18 09:00:00,8519000.0,8752000.0,8510000.0,8712000.0
2020-04-19 09:00:00,8712000.0,8734000.0,8546000.0,8660000.0
2020-04-20 09:00:00,8660000.0,8720000.0,8366000.0,8387000.0
2020-04-21 09:00:00,8387000.0,8498000.0,8300000.0,8407000.0
2020-04-22 09:00:00,8407000.0,8675000.0,8384000.0,8636000.0
2020-04-23 09:00:00,8640000.0,9167000.0,8567000.0,9057000.0
2020-04-24 09:00:00,9052000.0,9231000.0,8985000.0,9100000.0
2020-04-25 09:00:00,9100000.0,9280000.0,9060000.0,9164000.0
2020-04-26 09:00:00,9155000.0,9377000.0,9149000.0,9376000.0
2020-04-27 09:00:00,9376000.0,9495000.0,9313000.0,9490000.0
2020-04-28 09:00:00,9490000.0,9497000.0,9339000.0,9410000.0
2020-04-29 09:00:00,9410000.0,10681000.0,9376000.0,10530000.0
2020-04-30 09:00:00,10530000.0,11435000.0,10279000.0,10477000.0
2020-05-01 09:00:00,10477000.0,11049000.0,10458000.0,10773000.0
2020-05-02 09:00:00,10773000.0,10938000.0,10640000.0,10882000.0
2020-05-03 09:00:00,10881000.0,11125000.0,10696000.0,10887000.0
2020-05-04 09:00:00,10882000.0,10955000.0,10451000.0,10850000.0
2020-05-05 09:00:00,10837000.0,11020000.0,10740000.0,10972000.0
2020-05-06 09:00:00,10967000.0,11445000.0,10879000.0,11269000.0
2020-05-07 09:00:00,11269000.0,12062000.0,11128000.0,11998000.0
2020-05-08 09:00:00,11988000.0,12163000.0,11810000.0,11881000.0
2020-05-09 09:00:00,11881000.0,11950000.0,11477000.0,11550000.0
2020-05-10 09:00:00,11553000.0,11600000.0,10220000.0,10671000.0
2020-05-11 09:00:00,10672000.0,11248000.0,10121000.0,10448000.0
2020-05-12 09:00:00,10441000.0,10866000.0,10400000.0,10677000.0
2020-05-13 09:00:00,10680000.0,11347000.0,10660000.0,11268000.0
2020-05-14 09:00:00,11265000.0,11945000.0,11215000.0,11776000.0
2020-05-15 09:00:00,11777000.0,11839000.0,11229000.0,11314000.0
2020-05-16 09:00:00,11314000.0,11570000.0,11175000.0,11325000.0
2020-05-17 09:00:00,11322000.0,11831000.0,11275000.0,11619000.0
2020-05-18 09:00:00,11619000.0,11899000.0,11380000.0,11705000.0
2020-05-19 09:00:00,11704000.0,11833000.0,11430000.0,11727000.0
2020-05-20 09:00:00,11727000.0,11800000.0,11350000.0,11532000.0
2020-05-21 09:00:00,11533000.0,11609000.0,10798000.0,11089000.0
2020-05-22 09:00:00,11089000.0,11242000.0,10900000.0,11117000.0
2020-05-23 09:00:00,11117000.0,11299000.0,11048000.0,11140000.0
2020-05-24 09:00:00,11140000.0,11249000.0,10630000.0,10664000.0
2020-05-25 09:00:00,10663000.0,10886000.0,10507000.0,10825000.0
2020-05-26 09:00:00,10821000.0,10929000.0,10611000.0,10729000.0
2020-05-27 09:00:00,10724000.0,11187000.0,10722000.0,11163000.0
2020-05-28 09:00:00,11151000.0,11600000.0,11104000.0,11579000.0
2020-05-29 09:00:00,11579000.0,11603000.0,11276000.0,11398000.0
2020-05-30 09:00:00,11397000.0,11603000.0,11303000.0,11581000.0
2020-05-31 09:00:00,11583000.0,11585000.0,11363000.0,11432000.0
2020-06-01 09:00:00,11432000.0,12230000.0,11402000.0,12112000.0
2020-06-02 09:00:00,12111000.0,12173000.0,11301000.0,11520000.0
2020-06-03 09:00:00,11520000.0,11661000.0,11401000.0,11648000.0
2020-06-04 09:00:00,11659000.0,11865000.0,11470000.0,11784000.0
2020-06-05 09:00:00,11785000.0,11855000.0,11561000.0,11597000.0
2020-06-06 09:00:00,11601000.0,11699000.0,11512000.0,11641000.0
2020-06-07 09:00:00,11641000.0,11786000.0,11373000.0,11687000.0
2020-06-08 09:00:00,11680000.0,11719000.0,11560000.0,11690000.0
2020-06-09 09:00:00,11690000.0,11777000.0,11550000.0,11688000.0
2020-06-10 09:00:00,11688000.0,11847000.0,11590000.0,11737000.0
2020-06-11 09:00:00,11732000.0,11799000.0,11058000.0,11090000.0
2020-06-12 09:00:00,11090000.0,11449000.0,11062000.0,11380000.0
2020-06-13 09:00:00,11374000.0,11406000.0,11272000.0,11388000.0
2020-06-14 09:00:00,11382000.0,11395000.0,11156000.0,11246000.0
2020-06-15 09:00:00,11246000.0,11415000.0,10770000.0,11346000.0
2020-06-16 09:00:00,11339000.0,11492000.0,11267000.0,11453000.0
2020-06-17 09:00:00,11453000.0,11517000.0,11320000.0,11437000.0
2020-06-18 09:00:00,11437000.0,11445000.0,11224000.0,11341000.0
2020-06-19 09:00:00,11341000.0,11382000.0,11150000.0,11286000.0
2020-06-20 09:00:00,11285000.0,11351000.0,11155000.0,11325000.0
2020-06-21 09:00:00,11317000.0,11355000.0,11225000.0,11238000.0
2020-06-22 09:00:00,11235000.0,11675000.0,11232000.0,11593000.0
2020-06-23 09:00:00,11593000.0,11649000.0,11488000.0,11509000.0
2020-06-24 09:00:00,11506000.0,11553000.0,11110000.0,11233000.0
2020-06-25 09:00:00,11232000.0,11232000.0,10842000.0,11147000.0
2020-06-26 09:00:00,11151000.0,11185000.0,10901000.0,11045000.0
2020-06-27 09:00:00,11045000.0,11051000.0,10791000.0,10913000.0
2020-06-28 09:00:00,10913000.0,11163000.0,10756000.0,10970000.0
2020-06-29 09:00:00,10970000.0,11033000.0,10814000.0,10972000.0
2020-06-30 09:00:00,10980000.0,11004000.0,10882000.0,10903000.0
2020-07-01 09:00:00,10903000.0,11111000.0,10887000.0,11051000.0
2020-07-02 09:00:00,11041000.0,11077000.0,10772000.0,10888000.0
2020-07-03 09:00:00,10888000.0,10920000.0,10821000.0,10837000.0
2020-07-04 09:00:00,10845000.0,10960000.0,10814000.0,10884000.0
2020-07-06 09:00:00,10831000.0,11102000.0,10796000.0,11065000.0
2020-07-07 09:00:00,11065000.0,11097000.0,10952000.0,10988000.0
2020-07-08 09:00:00,10988000.0,11208000.0,10968000.0,11138000.0
2020-07-09 09:00:00,11135000.0,11149000.0,10906000.0,10961000.0
2020-07-10 09:00:00,10961000.0,11062000.0,10880000.0,11043000.0
2020-07-11 09:00:00,11039000.0,11044000.0,10910000.0,10957000.0
2020-07-12 09:00:00,10968000.0,11061000.0,10915000.0,11036000.0
2020-07-13 09:00:00,11036000.0,11063000.0,10908000.0,11000000.0
2020-07-14 09:00:00,11011000.0,11040000.0,10925000.0,11010000.0
2020-07-15 09:00:00,11011000.0,11017000.0,10955000.0,10975000.0
2020-07-16 09:00:00,10975000.0,11003000.0,10835000.0,10934000.0
2020-07-17 09:00:00,10924000.0,10980000.0,10875000.0,10937000.0
2020-07-18 09:00:00,10949000.0,10990000.0,10894000.0,10905000.0
2020-07-19 09:00:00,10908000.0,10971000.0,10869000.0,10943000.0
2020-07-20 09:00:00,10943000.0,10981000.0,10908000.0,10950000.0
2020-07-21 09:00:00,10940000.0,11220000.0,10930000.0,11123000.0
2020-07-22 09:00:00,11117000.0,11280000.0,11066000.0,11269000.0
2020-07-23 09:00:00,11258000.0,11418000.0,11183000.0,11331000.0
2020-07-24 09:00:00,11322000.0,11438000.0,11238000.0,11346000.0
2020-07-25 09:00:00,11346000.0,11500000.0,11333000.0,11477000.0
2020-07-26 09:00:00,11477000.0,11909000.0,11416000.0,11715000.0
2020-07-27 09:00:00,11706000.0,13275000.0,11701000.0,12916000.0
2020-07-28 09:00:00,12914000.0,13202000.0,12515000.0,12772000.0
2020-07-29 09:00:00,12774000.0,13368000.0,12701000.0,13124000.0
2020-07-30 09:00:00,13123000.0,13170000.0,12800000.0,13098000.0
2020-07-31 09:00:00,13097000.0,13580000.0,12961000.0,13416000.0
2020-08-01 09:00:00,13404000.0,13969000.0,13271000.0,13922000.0
2020-08-02 09:00:00,13922000.0,14380000.0,12871000.0,13030000.0
2020-08-03 09:00:00,13030000.0,13573000.0,12945000.0,13272000.0
2020-08-04 09:00:00,13273000.0,13488000.0,13130000.0,13319000.0
2020-08-05 09:00:00,13322000.0,13881000.0,13229000.0,13843000.0
2020-08-06 09:00:00,13843000.0,14036000.0,13666000.0,13884000.0
2020-08-07 09:00:00,13883000.0,14064000.0,13551000.0,13777000.0
2020-08-08 09:00:00,13777000.0,13960000.0,13710000.0,13887000.0
2020-08-09 09:00:00,13884000.0,13905000.0,13652000.0,13820000.0
2020-08-10 09:00:00,13814000.0,14280000.0,13746000.0,13990000.0
2020-08-11 09:00:00,13994000.0,14042000.0,13337000.0,13619000.0
2020-08-12 09:00:00,13619000.0,13745000.0,13306000.0,13709000.0
2020-08-13 09:00:00,13708000.0,13890000.0,13398000.0,13810000.0
2020-08-14 09:00:00,13810000.0,13939000.0,13706000.0,13846000.0
2020-08-15 09:00:00,13845000.0,14051000.0,13796000.0,13878000.0
2020-08-16 09:00:00,13867000.0,13962000.0,13751000.0,13889000.0
2020-08-17 09:00:00,13889000.0,14382000.0,13809000.0,14204000.0
2020-08-18 09:00:00,14202000.0,14339000.0,13811000.0,14000000.0
2020-08-19 09:00:00,14002000.0,14084000.0,13666000.0,13878000.0
2020-08-20 09:00:00,13884000.0,14050000.0,13750000.0,13967000.0
2020-08-21 09:00:00,13951000.0,14012000.0,13761000.0,13781000.0
2020-08-22 09:00:00,13781000.0,13850000.0,13500000.0,13840000.0
2020-08-23 09:00:00,13850000.0,13856000.0,13700000.0,13802000.0
2020-08-24 09:00:00,13816000.0,13940000.0,13745000.0,13876000.0
2020-08-25 09:00:00,13876000.0,13884000.0,13341000.0,13476000.0
2020-08-26 09:00:00,13473000.0,13633000.0,13350000.0,13561000.0
2020-08-27 09:00:00,13561000.0,13675000.0,13245000.0,13401000.0
2020-08-28 09:00:00,13401000.0,13550000.0,13332000.0,13549000.0
2020-08-29 09:00:00,13546000.0,13568000.0,13416000.0,13470000.0
2020-08-30 09:00:00,13470000.0,13687000.0,13465000.0,13671000.0
2020-08-31 09:00:00,13671000.0,13840000.0,13580000.0,13739000.0
2020-09-01 09:00:00,13733000.0,14097000.0,13630000.0,13974000.0
2020-09-02 09:00:00,13972000.0,14010000.0,13282000.0,13571000.0
2020-09-03 09:00:00,13572000.0,13670000.0,12265000.0,12303000.0
2020-09-04 09:00:00,12301000.0,12773000.0,12160000.0,12636000.0
2020-09-05 09:00:00,12630000.0,12762000.0,12120000.0,12382000.0
2020-09-06 09:00:00,12383000.0,12493000.0,12123000.0,12353000.0
2020-09-07 09:00:00,12353000.0,12450000.0,11860000.0,12388000.0
2020-09-08 09:00:00,12388000.0,12448000.0,11900000.0,12131000.0
2020-09-09 09:00:00,12130000.0,12290000.0,11939000.0,12177000.0
2020-09-10 09:00:00,12189000.0,12435000.0,12050000.0,12328000.0
2020-09-11 09:00:00,12328000.0,12388000.0,12170000.0,12336000.0
2020-09-12 09:00:00,12336000.0,12455000.0,12228000.0,12379000.0
2020-09-13 09:00:00,12379000.0,12571000.0,12147000.0,12377000.0
2020-09-14 09:00:00,12377000.0,12736000.0,12285000.0,12659000.0
2020-09-15 09:00:00,12657000.0,12913000.0,12555000.0,12814000.0
2020-09-16 09:00:00,12801000.0,13050000.0,12652000.0,12913000.0
2020-09-17 09:00:00,12908000.0,13050000.0,12623000.0,12811000.0
2020-09-18 09:00:00,12811000.0,12837000.0,12672000.0,12777000.0
2020-09-19 09:00:00,12781000.0,13036000.0,12741000.0,12940000.0
2020-09-20 09:00:00,12928000.0,12942000.0,12652000.0,12819000.0
2020-09-21 09:00:00,12828000.0,12828000.0,12160000.0,12290000.0
2020-09-22 09:00:00,12290000.0,12380000.0,12090000.0,12344000.0
2020-09-23 09:00:00,12346000.0,12348000.0,11913000.0,11943000.0
2020-09-24 09:00:00,11943000.0,12695000.0,11912000.0,12500000.0
2020-09-25 09:00:00,12495000.0,12550000.0,12311000.0,12455000.0
2020-09-26 09:00:00,12456000.0,12550000.0,12431000.0,12506000.0
2020-09-27 09:00:00,12506000.0,12597000.0,12320000.0,12515000.0
2020-09-28 09:00:00,12515000.0,12795000.0,12425000.0,12468000.0
2020-09-29 09:00:00,12468000.0,12688000.0,12399000.0,12601000.0
2020-09-30 09:00:00,12603000.0,12615000.0,12469000.0,12558000.0
2020-10-01 09:00:00,12562000.0,12678000.0,12249000.0,12440000.0
2020-10-02 09:00:00,12440000.0,12470000.0,12205000.0,12423000.0
2020-10-03 09:00:00,12423000.0,12434000.0,12326000.0,12393000.0
2020-10-04 09:00:00,12393000.0,12496000.0,12348000.0,12447000.0
2020-10-05 09:00:00,12446000.0,12545000.0,12385000.0,12536000.0
2020-10-06 09:00:00,12536000.0,12600000.0,12330000.0,12418000.0
2020-10-07 09:00:00,12408000.0,12435000.0,12337000.0,12423000.0
2020-10-08 09:00:00,12422000.0,12680000.0,12280000.0,12582000.0
2020-10-09 09:00:00,12582000.0,12750000.0,12503000.0,12638000.0
2020-10-10 09:00:00,12637000.0,13007000.0,12628000.0,12864000.0
2020-10-11 09:00:00,12858000.0,12994000.0,12817000.0,12934000.0
2020-10-12 09:00:00,12934000.0,13330000.0,12855000.0,13172000.0
2020-10-13 09:00:00,13176000.0,13217000.0,12999000.0,13134000.0
2020-10-14 09:00:00,13134000.0,13278000.0,13040000.0,13150000.0
2020-10-15 09:00:00,13150000.0,13300000.0,12993000.0,13226000.0
2020-10-16 09:00:00,13230000.0,13275000.0,12893000.0,13054000.0
2020-10-17 09:00:00,13054000.0,13097000.0,12970000.0,13078000.0
2020-10-18 09:00:00,13078000.0,13208000.0,13050000.0,13207000.0
2020-10-19 09:00:00,13207000.0,13480000.0,13095000.0,13415000.0
2020-10-20 09:00:00,13420000.0,13746000.0,13339000.0,13646000.0
2020-10-21 09:00:00,13645000.0,14812000.0,13615000.0,14423000.0
2020-10-22 09:00:00,14420000.0,14769000.0,14320000.0,14558000.0
2020-10-23 09:00:00,14558000.0,14623000.0,14340000.0,14584000.0
2020-10-24 09:00:00,14579000.0,14800000.0,14514000.0,14760000.0
2020-10-25 09:00:00,14760000.0,15000000.0,14556000.0,14690000.0
2020-10-26 09:00:00,14687000.0,14920000.0,14358000.0,14764000.0
2020-10-27 09:00:00,14772000.0,15457000.0,14683000.0,15312000.0
2020-10-28 09:00:00,15300000.0,15557000.0,14635000.0,15060000.0
2020-10-29 09:00:00,15060000.0,15379000.0,14703000.0,15207000.0
2020-10-30 09:00:00,15207000.0,15460000.0,14899000.0,15340000.0
2020-10-31 09:00:00,15340000.0,15800000.0,15205000.0,15606000.0
2020-11-01 09:00:00,15606000.0,15710000.0,15461000.0,15574000.0
2020-11-02 09:00:00,15574000.0,15641000.0,15011000.0,15397000.0
2020-11-03 09:00:00,15396000.0,15900000.0,15150000.0,15881000.0
2020-11-04 09:00:00,15881000.0,16020000.0,15431000.0,15959000.0
2020-11-05 09:00:00,15959000.0,17540000.0,15900000.0,17352000.0
2020-11-06 09:00:00,17352000.0,17789000.0,17060000.0,17397000.0
2020-11-07 09:00:00,17397000.0,17613000.0,16252000.0,16647000.0
2020-11-08 09:00:00,16650000.0,17388000.0,16520000.0,17297000.0
2020-11-09 09:00:00,17276000.0,17550000.0,16695000.0,17106000.0
2020-11-10 09:00:00,17106000.0,17190000.0,16872000.0,17035000.0
2020-11-11 09:00:00,17035000.0,17600000.0,17009000.0,17439000.0
2020-11-12 09:00:00,17439000.0,17979000.0,17200000.0,17954000.0
2020-11-13 09:00:00,17952000.0,18225000.0,17640000.0,17988000.0
2020-11-14 09:00:00,17988000.0,18000000.0,17455000.0,17796000.0
2020-11-15 09:00:00,17796000.0,17831000.0,17545000.0,17670000.0
2020-11-16 09:00:00,17670000.0,18450000.0,17555000.0,18275000.0
2020-11-17 09:00:00,18275000.0,19417000.0,18207000.0,19332000.0
2020-11-18 09:00:00,19344000.0,20280000.0,18865000.0,19714000.0
2020-11-19 09:00:00,19714000.0,20080000.0,19385000.0,19802000.0
2020-11-20 09:00:00,19800000.0,20795000.0,19771000.0,20627000.0
2020-11-21 09:00:00,20627000.0,21025000.0,20200000.0,20351000.0
2020-11-22 09:00:00,20348000.0,20595000.0,19525000.0,20307000.0
2020-11-23 09:00:00,20307000.0,20528000.0,19901000.0,20100000.0
2020-11-24 09:00:00,20100000.0,21390000.0,19937000.0,20957000.0
2020-11-25 09:00:00,20957000.0,21459000.0,20600000.0,20840000.0
2020-11-26 09:00:00,20840000.0,20989000.0,18569000.0,19225000.0
2020-11-27 09:00:00,19226000.0,19654000.0,18500000.0,19129000.0
2020-11-28 09:00:00,19129000.0,19556000.0,18858000.0,19484000.0
2020-11-29 09:00:00,19486000.0,20110000.0,19196000.0,19991000.0
2020-11-30 09:00:00,19990000.0,21368000.0,19971000.0,21315000.0
2020-12-01 09:00:00,21313000.0,21651000.0,20202000.0,20867000.0
2020-12-02 09:00:00,20867000.0,21315000.0,20346000.0,21097000.0
2020-12-03 09:00:00,21091000.0,21310000.0,20797000.0,21179000.0
2020-12-04 09:00:00,21183000.0,21266000.0,20428000.0,20569000.0
2020-12-05 09:00:00,20569000.0,20956000.0,20390000.0,20781000.0
2020-12-06 09:00:00,20778000.0,20999000.0,20574000.0,20976000.0
2020-12-07 09:00:00,20976000.0,21053000.0,20666000.0,20834000.0
2020-12-08 09:00:00,20834000.0,20931000.0,19942000.0,20010000.0
2020-12-09 09:00:00,20025000.0,20345000.0,19216000.0,20267000.0
2020-12-10 09:00:00,20252000.0,20275000.0,19647000.0,19950000.0
2020-12-11 09:00:00,19950000.0,19996000.0,19404000.0,19658000.0
2020-12-12 09:00:00,19658000.0,20650000.0,19654000.0,20585000.0
2020-12-13 09:00:00,20585000.0,21075000.0,20459000.0,20793000.0
2020-12-14 09:00:00,20786000.0,21000000.0,20610000.0,20939000.0
2020-12-15 09:00:00,20927000.0,21267000.0,20805000.0,21103000.0
2020-12-16 09:00:00,21103000.0,23033000.0,20900000.0,22888000.0
2020-12-17 09:00:00,22881000.0,25768000.0,22473000.0,24743000.0
2020-12-18 09:00:00,24737000.0,25247000.0,24360000.0,25151000.0
2020-12-19 09:00:00,25151000.0,26410000.0,24947000.0,26169000.0
2020-12-20 09:00:00,26169000.0,26562000.0,25422000.0,25880000.0
2020-12-21 09:00:00,25890000.0,26588000.0,24600000.0,25387000.0
2020-12-22 09:00:00,25387000.0,26828000.0,24925000.0,26776000.0
2020-12-23 09:00:00,26776000.0,27070000.0,25600000.0,26380000.0
2020-12-24 09:00:00,26380000.0,26608000.0,25774000.0,26503000.0
2020-12-25 09:00:00,26503000.0,27271000.0,26171000.0,27122000.0
2020-12-26 09:00:00,27122000.0,29524000.0,26983000.0,29378000.0
2020-12-27 09:00:00,29378000.0,31800000.0,28802000.0,29319000.0
2020-12-28 09:00:00,29347000.0,30587000.0,29167000.0,30249000.0
2020-12-29 09:00:00,30219000.0,30520000.0,29028000.0,30498000.0
